"HEALTH","sample","fpl","SWB_1","SWB_2","SWB_3","FWBscore","FWB1_1","FWB1_2","FWB1_3","FWB1_4","FWB1_5","FWB1_6","FWB2_1","FWB2_2","FWB2_3","FWB2_4","FSscore","FS1_1","FS1_2","FS1_3","FS1_4","FS1_5","FS1_6","FS1_7","FS2_1","FS2_2","FS2_3","SUBKNOWL1","ACT1_1","ACT1_2","FINGOALS","PROPPLAN_1","PROPPLAN_2","PROPPLAN_3","PROPPLAN_4","MANAGE1_1","MANAGE1_2","MANAGE1_3","MANAGE1_4","SAVEHABIT","FRUGALITY","AUTOMATED_1","AUTOMATED_2","ASK1_1","ASK1_2","SUBNUMERACY2","SUBNUMERACY1","CHANGEABLE","GOALCONF","LMscore"
"0",1,3,3.57153835007921,5,4.42846164992079,52.2853849497624,3,2,3.42846164992079,2.42846164992079,3,2.42846164992079,2.57153835007921,4,2,3.14307670015842,47.4276931993663,3.42846164992079,3.42846164992079,3.42846164992079,3,3,3,3.42846164992079,4,4,3,4.42846164992079,3.42846164992079,3.42846164992079,1,4,3.57153835007921,4,4,5,3.57153835007921,3.42846164992079,5,4.57153835007921,5.14307670015842,0.571538350079209,0.571538350079209,4,2.42846164992079,2.57153835007921,4.57153835007921,2.42846164992079,3.57153835007921,2.57153835007921
"0",1,3,3.30292118503712,4.79805254330859,4.89902627165429,54.7068160984199,3,2.10097372834571,3.89902627165429,3,2.89902627165429,3,2,4.10097372834571,1.89902627165429,2,52.2019474566914,4,4,3.89902627165429,3,3,3.10097372834571,4,4.10097372834571,4.10097372834571,3,5,4,3.89902627165429,1,4,3.10097372834571,4,3.89902627165429,5,3.10097372834571,4,5,4.10097372834571,3.89902627165429,0,0,3.89902627165429,3,1.89902627165429,4.20194745669141,2.89902627165429,3.10097372834571,2.10097372834571
"0",1,1,4.21980257844552,6.21980257844552,7,31.6594077353366,1.78019742155448,2.56039484310895,5,1.78019742155448,5,5,3.21980257844552,2,3.78019742155448,4.56039484310895,46.0217767939903,3,2.78019742155448,2.78019742155448,3,2.78019742155448,4.56039484310895,3.78019742155448,4,1.78019742155448,1.43960515689105,4.78019742155448,3.34059226466343,2.56039484310895,1,2.78019742155448,3.78019742155448,3,2.78019742155448,3.43960515689105,2.21980257844552,1,4.21980257844552,2.56039484310895,4.43960515689105,7,7,2.78019742155448,1.21980257844552,3,1.43960515689105,2.21980257844552,3,1
"0",1,1,4.84175438503735,6.84175438503735,7,33.525263155112,1.15824561496265,1.3164912299253,5,1.15824561496265,5,5,3.84175438503735,2,3.15824561496265,3.3164912299253,40.4242105346639,3,2.15824561496265,2.15824561496265,3,2.15824561496265,3.3164912299253,3.15824561496265,4,1.15824561496265,2.6835087700747,4.15824561496265,1.47473684488796,1.3164912299253,1,2.15824561496265,3.15824561496265,3,2.15824561496265,4.6835087700747,2.84175438503735,1,4.84175438503735,1.3164912299253,5.6835087700747,7,7,2.15824561496265,1.84175438503735,3,2.6835087700747,2.84175438503735,3,1
"0",1,1,4.51754052657634,6.51754052657634,7,32.552621579729,1.48245947342366,1.96491894684732,5,1.48245947342366,5,5,3.51754052657634,2,3.48245947342366,3.96491894684732,43.3421352608129,3,2.48245947342366,2.48245947342366,3,2.48245947342366,3.96491894684732,3.48245947342366,4,1.48245947342366,2.03508105315268,4.48245947342366,2.44737842027098,1.96491894684732,1,2.48245947342366,3.48245947342366,3,2.48245947342366,4.03508105315268,2.51754052657634,1,4.51754052657634,1.96491894684732,5.03508105315268,7,7,2.48245947342366,1.51754052657634,3,2.03508105315268,2.51754052657634,3,1
"0",1,1,4,5.91223841812462,6.73671525437385,31.5265694912523,1.91223841812462,2.82447683624923,5,2.08776158187538,5,4.91223841812462,3,1.91223841812462,3.91223841812462,4.91223841812462,47.8244768362492,3,3,3.08776158187538,3,3,4.91223841812462,3.91223841812462,4.08776158187538,2.08776158187538,1.17552316375077,4.91223841812462,4,3,1,3.08776158187538,4,3.08776158187538,3.08776158187538,3.08776158187538,2.17552316375077,1.17552316375077,4.08776158187538,3.17552316375077,4.17552316375077,7,7,3.08776158187538,1.17552316375077,3.26328474562615,1.17552316375077,2.17552316375077,3,1
"0",1,1,4.24875824688934,6.24875824688934,7,31.746274740668,1.75124175311066,2.50248350622132,5,1.75124175311066,5,5,3.24875824688934,2,3.75124175311066,4.50248350622132,45.761175777996,3,2.75124175311066,2.75124175311066,3,2.75124175311066,4.50248350622132,3.75124175311066,4,1.75124175311066,1.49751649377868,4.75124175311066,3.25372525933199,2.50248350622132,1,2.75124175311066,3.75124175311066,3,2.75124175311066,3.49751649377868,2.24875824688934,1,4.24875824688934,2.50248350622132,4.49751649377868,7,7,2.75124175311066,1.24875824688934,3,1.49751649377868,2.24875824688934,3,1
"0",1,2.9820244545117,5.9820244545117,6,6,51.0539266364649,1.0179755454883,3,2.9820244545117,3,3,3.0179755454883,2.9820244545117,2.0179755454883,1.0359510909766,2.9820244545117,39.2157065458596,3.0179755454883,3,2.0179755454883,3,1.0179755454883,3,3,3.0359510909766,3.0359510909766,2.9820244545117,4.0179755454883,4.0179755454883,3,1,3.9640489090234,3,3.9820244545117,2,4,4,1.9820244545117,3.9640489090234,4,5,1,1,3,2.9820244545117,5.9640489090234,4.9640489090234,3,3,2.0179755454883
"0",1,1.79545833426528,4.79545833426528,5.59091666853055,5.59091666853055,52.9772916713264,2.20454166573472,3,2.20454166573472,3,3,3.79545833426528,2.20454166573472,3,3,2.20454166573472,49.1591250083875,3.79545833426528,3,3,3,2.20454166573472,3,3,4.59091666853055,4.59091666853055,2.20454166573472,4.59091666853055,4.59091666853055,3,1,2.20454166573472,3,3,2.20454166573472,3.79545833426528,3.79545833426528,1.40908333146945,2.20454166573472,4,5,0.795458334265277,1,3,2.20454166573472,4,3,3.20454166573472,3,2.59091666853055
"0",1,2,4.71886232611723,5.71886232611723,5.1565869783517,52.3131739567034,2.28113767388277,2.71886232611723,2.28113767388277,3,3,3.71886232611723,2.28113767388277,2.71886232611723,3,2.28113767388277,52.6868260432966,4,3.28113767388277,3,3,2.56227534776554,3,3.28113767388277,5,5,1.71886232611723,5,4.43772465223446,3,1,2.28113767388277,3,3,2.28113767388277,4.28113767388277,3.71886232611723,1,2.28113767388277,4,5.28113767388277,0.718862326117232,0.718862326117232,3.56227534776554,1.71886232611723,3.71886232611723,3.56227534776554,3.56227534776554,3,2.43772465223446
"0",1,2,5,5.29283536039293,5.29283536039293,50.4641768019646,2.70716463960707,3,2.70716463960707,3,3,3.29283536039293,2.70716463960707,3,3,2.70716463960707,45.3426828831434,3.29283536039293,3,3,3,2.70716463960707,3,3,3.58567072078586,4.29283536039293,2.70716463960707,5,3.58567072078586,3,1,2.70716463960707,3,3,2.70716463960707,3.29283536039293,3.29283536039293,2.41432927921414,2.70716463960707,4.70716463960707,5,1,1,3.70716463960707,3.41432927921414,3.29283536039293,3.70716463960707,3.70716463960707,3,1.58567072078586
"0",1.2989274461288,2,5.2989274461288,6,6,55.1957097845152,2.2989274461288,3,2,3,3,3.7010725538712,2,3,2.7010725538712,2,48.9075078770984,3.7010725538712,3,2.7010725538712,3,2.2989274461288,3,3,4.7010725538712,4.7010725538712,2,4.4021451077424,4.1032176616136,3,1,2.5978548922576,3,3,2.2989274461288,4.2989274461288,4,1.2989274461288,2.5978548922576,3.4021451077424,5,0.701072553871199,0.701072553871199,3,1.7010725538712,3.7010725538712,3,3.2989274461288,3,2.4021451077424
"0",1,3,4,4.43393970141187,5.86787940282375,27.0945426872931,1,2.43393970141187,5,2,5,4.43393970141187,4.43393970141187,1.56606029858813,4.56606029858813,4.43393970141187,64.5466734310612,4.43393970141187,3.86787940282375,4.43393970141187,4.43393970141187,5,5,3.86787940282375,4.43393970141187,2.86787940282375,2.43393970141187,4.86787940282375,4,3.56606029858813,1,5,5,5,5,4.43393970141187,3.43393970141187,2.86787940282375,5,4.86787940282375,6,4.39636179152876,0.566060298588127,4.43393970141187,3,5.56606029858813,4.86787940282375,4.43393970141187,2.56606029858813,1.86787940282375
"0",1,3,4,4.18275997717865,5.3655199543573,29.3551602053922,1,2.18275997717865,5,2,5,4.18275997717865,4.18275997717865,1.81724002282135,4.81724002282135,4.18275997717865,59.0207194979303,4.18275997717865,3.3655199543573,4.18275997717865,4.18275997717865,5,5,3.3655199543573,4.18275997717865,2.3655199543573,2.18275997717865,4.3655199543573,4,3.81724002282135,1,5,5,5,5,4.18275997717865,3.18275997717865,2.3655199543573,5,4.3655199543573,6,5.90344013692811,0.817240022821352,4.18275997717865,3,5.81724002282135,4.3655199543573,4.18275997717865,2.81724002282135,1.3655199543573
"0",1,3,3.94407023955137,4.05592976044863,4.94407023955137,31.7270868858323,1,2,4.94407023955137,2,4.94407023955137,4,3.94407023955137,2.05592976044863,4.88814047910273,3.94407023955137,54.2729131141677,3.94407023955137,3,3.94407023955137,3.94407023955137,4.88814047910273,4.88814047910273,3,3.94407023955137,2.05592976044863,2,4,3.94407023955137,4,1,4.94407023955137,4.94407023955137,4.94407023955137,4.94407023955137,4,3.05592976044863,2,4.88814047910273,4.05592976044863,5.88814047910273,6.60849167685956,0.944070239551365,4,3.05592976044863,5.88814047910273,3.94407023955137,4.11185952089727,3,1
"0",1,3,4.40268402011134,4.40268402011134,5,28.583895879332,1,2,4.59731597988866,1.59731597988866,5,4,4.40268402011134,1.59731597988866,5,4.40268402011134,55,4,3.40268402011134,4,4,4.59731597988866,4.19463195977733,3,4,2.80536804022267,1.59731597988866,4.80536804022267,4.40268402011134,3.59731597988866,1,4.59731597988866,4.59731597988866,4.59731597988866,4.59731597988866,3.19463195977733,3,2,4.59731597988866,2.79194793966599,6,7,3.41610412066802,4,2.19463195977733,5.19463195977733,3.59731597988866,3.19463195977733,3,1.40268402011134
"0",1,2.7267451188527,4,4.13662744057365,4.86337255942635,31.8197646434419,1,1.86337255942635,5,2.13662744057365,5,4,3.86337255942635,1.86337255942635,4.7267451188527,4,53.7703530348372,3.86337255942635,3,4,3.86337255942635,4.7267451188527,4.86337255942635,3,4.13662744057365,2.13662744057365,2.13662744057365,4,4,3.86337255942635,1,4.86337255942635,4.86337255942635,4.86337255942635,4.86337255942635,4,3.13662744057365,2.13662744057365,5,4.13662744057365,6,7,1.81976464344189,4,3,6,3.86337255942635,4,3,1
"0",2,2.96831536572427,4.93663073144853,3,6.93663073144853,62.3485309770331,4,4,2.93663073144853,3,1.96831536572427,2,1.96831536572427,4,1,3,43.7465229257941,2.03168463427573,3.96831536572427,2.96831536572427,2.96831536572427,2.96831536572427,4.96831536572427,3.96831536572427,3,3.96831536572427,3.06336926855147,4.96831536572427,5,3,0,4.96831536572427,2.06336926855147,3,1.96831536572427,5,3.03168463427573,5,5,2,6,0.968315365724266,7,2.03168463427573,4,4.87326146289706,5.93663073144853,5,2.06336926855147,3
"0",2,2.71851465641521,3.71851465641521,3.71851465641521,4.28148534358479,64.3778241230175,4,3.28148534358479,1.71851465641521,3.71851465641521,1.71851465641521,2.71851465641521,1.71851465641521,3.28148534358479,1,3,42.4666319077369,3.71851465641521,3,3.43702931283042,2,2.71851465641521,4,3.71851465641521,3,2.28148534358479,3.56297068716958,4.71851465641521,4.28148534358479,3,0,4,3.28148534358479,3.71851465641521,2.43702931283042,5,3.28148534358479,5,5,4.15554396924563,4.56297068716958,0,2.68891206150874,3.71851465641521,2.56297068716958,3.15554396924563,3.28148534358479,4.28148534358479,3.28148534358479,3
"0",2,2.93173088273033,3.93173088273033,3.93173088273033,4.06826911726967,61.819229407236,4,3.06826911726967,1.93173088273033,3.93173088273033,1.93173088273033,2.93173088273033,1.93173088273033,3.06826911726967,1,3,44.385577944573,3.93173088273033,3,3.86346176546067,2,2.93173088273033,4,3.93173088273033,3,2.06826911726967,3.13653823453933,4.93173088273033,4.06826911726967,3,0,4,3.06826911726967,3.93173088273033,2.86346176546067,5,3.06826911726967,5,5,4.795192648191,4.13653823453933,0,1.40961470361799,3.93173088273033,2.13653823453933,3.795192648191,3.06826911726967,4.06826911726967,3.06826911726967,3
"0",2,2,3.73927446291782,3.49284964194521,5.24642482097261,71.0286014322191,3.75357517902739,4,1.24642482097261,3.24642482097261,1,2,1.24642482097261,4,1,3,38.2178233887535,3.24642482097261,3.24642482097261,2.24642482097261,2.24642482097261,2.24642482097261,4,3,2.75357517902739,3,4.50715035805479,4.49284964194521,4.75357517902739,3,0,3.75357517902739,3.50715035805479,3,1.24642482097261,5,4.24642482097261,5,4.75357517902739,2.24642482097261,5.75357517902739,0,5.27502625319175,3,3.75357517902739,1.24642482097261,4.24642482097261,4.75357517902739,3.75357517902739,3
"0",2,2.99424167256802,4.98848334513605,3,6.98848334513605,62.0633416017517,4,4,2.98848334513605,3,1.99424167256802,2,1.99424167256802,4,1,3,43.9539333805442,2.00575832743198,3.99424167256802,2.99424167256802,2.99424167256802,2.99424167256802,4.99424167256802,3.99424167256802,3,3.99424167256802,3.01151665486395,4.99424167256802,5,3,0,4.99424167256802,2.01151665486395,3,1.99424167256802,5,3.00575832743198,5,5,2,6,0.994241672568023,7,2.00575832743198,4,4.97696669027209,5.98848334513605,5,2.01151665486395,3
"0",1,2.42891082400456,4,3,3.85782164800912,41.4289108240046,1.42891082400456,1,4.57108917599544,2.42891082400456,3.85782164800912,5,3,2.57108917599544,2,3.57108917599544,36.5734649440274,2.42891082400456,2,2,3,2,3,2.42891082400456,3.42891082400456,2.42891082400456,2.42891082400456,4.42891082400456,4,2.42891082400456,1,4,3.42891082400456,3.57108917599544,2.42891082400456,3.57108917599544,3,1.85782164800912,3.85782164800912,2.28673247201368,6,0.428910824004561,1,3.42891082400456,3,4.14217835199088,3.57108917599544,2.85782164800912,2,3
"0",1,2.29065985605121,3.70934014394879,3,3,41.2906598560512,1.29065985605121,1.29065985605121,4.70934014394879,2,3.29065985605121,5,3,3,2,4,32.8373605757952,2,2,1.70934014394879,2.70934014394879,1.70934014394879,3,2,3,2.29065985605121,2.29065985605121,3.70934014394879,4,2.29065985605121,1,4,3.29065985605121,4,2.58131971210241,4.29065985605121,3.29065985605121,1.58131971210241,3.29065985605121,1.29065985605121,5.70934014394879,0.290659856051207,0.709340143948793,2.70934014394879,2.70934014394879,4.70934014394879,4.29065985605121,2.29065985605121,2.29065985605121,3
"0",1,2.46999557362869,3.53000442637131,3,3,41.4699955736287,1.46999557362869,1.46999557362869,4.53000442637131,2,3.46999557362869,5,3,3,2,4,32.1200177054852,2,2,1.53000442637131,2.53000442637131,1.53000442637131,3,2,3,2.46999557362869,2.46999557362869,3.53000442637131,4,2.46999557362869,1,4,3.46999557362869,4,2.93999114725739,4.46999557362869,3.46999557362869,1.93999114725739,3.46999557362869,1.46999557362869,5.53000442637131,0.469995573628694,0.530004426371306,2.53000442637131,2.53000442637131,4.53000442637131,4.46999557362869,2.46999557362869,2.46999557362869,3
"0",1,2.49691423145123,3.50308576854877,3,3,41.4969142314512,1.49691423145123,1.49691423145123,4.50308576854877,2,3.49691423145123,5,3,3,2,4,32.0123430741951,2,2,1.50308576854877,2.50308576854877,1.50308576854877,3,2,3,2.49691423145123,2.49691423145123,3.50308576854877,4,2.49691423145123,1,4,3.49691423145123,4,2.99382846290246,4.49691423145123,3.49691423145123,1.99382846290246,3.49691423145123,1.49691423145123,5.50308576854877,0.496914231451228,0.503085768548772,2.50308576854877,2.50308576854877,4.50308576854877,4.49691423145123,2.49691423145123,2.49691423145123,3
"0",1,2.46351146185771,3.53648853814229,3,3,41.4635114618577,1.46351146185771,1.46351146185771,4.53648853814229,2,3.46351146185771,5,3,3,2,4,32.1459541525692,2,2,1.53648853814229,2.53648853814229,1.53648853814229,3,2,3,2.46351146185771,2.46351146185771,3.53648853814229,4,2.46351146185771,1,4,3.46351146185771,4,2.92702292371541,4.46351146185771,3.46351146185771,1.92702292371541,3.46351146185771,1.46351146185771,5.53648853814229,0.463511461857706,0.536488538142294,2.53648853814229,2.53648853814229,4.53648853814229,4.46351146185771,2.46351146185771,2.46351146185771,3
"0",1.8991725249216,1,3.30248242523521,3.20165495015681,4.20165495015681,41.7983450498432,1.1008274750784,2.1008274750784,3.1008274750784,3,4,4,4.8991725249216,3,2.1008274750784,4,39.495862624608,3.79834504984319,2.8991725249216,2.1008274750784,2.1008274750784,2,3.8991725249216,2.8991725249216,3,3,3.8991725249216,3.1008274750784,3,2.8991725249216,0,2.20165495015681,2.1008274750784,3,3,4.8991725249216,4,1.30248242523521,3.1008274750784,2.20165495015681,5,0,0,3,3,2.8991725249216,3,4.1008274750784,2,1.8991725249216
"0",1.04881140473299,1,5.85356578580104,4.90237719053403,5.90237719053403,40.097622809466,1.95118859526701,2.95118859526701,3.95118859526701,3,4,4,4.04881140473299,3,2.95118859526701,4,35.2440570236649,2.09762280946597,2.04881140473299,2.95118859526701,2.95118859526701,2,3.04881140473299,2.04881140473299,3,3,3.04881140473299,3.95118859526701,3,2.04881140473299,0,3.90237719053403,2.95118859526701,3,3,4.04881140473299,4,3.85356578580104,3.95118859526701,3.90237719053403,5,0,0,3,3,2.04881140473299,3,4.95118859526701,2,1.04881140473299
"0",2,1.10652726679109,3.21305453358218,3.21305453358218,4.10652726679109,43.0652726679109,1.10652726679109,2.10652726679109,2.89347273320891,3,3.89347273320891,4,4.78694546641782,3,2,3.89347273320891,39.8934727332089,3.89347273320891,3,2.10652726679109,2,2.10652726679109,4,3,3,3,3.89347273320891,3,3.10652726679109,3,0,2.10652726679109,2.21305453358218,3,3,4.89347273320891,3.89347273320891,1.31958180037327,3.10652726679109,2.21305453358218,5,0,0,3,3,3,3,4,2.10652726679109,2
"0",2,1.05297362315468,3.10594724630937,3.10594724630937,3.94702637684532,42.0529736231547,1.05297362315468,2,3.05297362315468,3,4.05297362315468,4,4.84107913053595,3,2.05297362315468,4.05297362315468,40.2118944926187,4,3,2,2.05297362315468,2,3.94702637684532,3,3.05297362315468,3,3.94702637684532,3,3.05297362315468,3,0,2.10594724630937,2.10594724630937,3,2.94702637684532,5,4,1.10594724630937,3.05297362315468,2.05297362315468,5.05297362315468,0,0.0529736231546849,3.05297362315468,2.94702637684532,3.05297362315468,3,4.05297362315468,2.05297362315468,2
"0",1.09690534835681,2.80618930328637,3.90309465164319,3.90309465164319,5.80618930328637,46.5154732582159,1,3.80618930328637,3,3,3.09690534835681,3.09690534835681,4.09690534835681,3,2,4.90309465164319,37.2907160450704,3.09690534835681,3,2,2,2,3.09690534835681,3,3,3.90309465164319,4,3.90309465164319,3,3,0,2.90309465164319,3.80618930328637,3,3.90309465164319,4.09690534835681,3.09690534835681,1.90309465164319,3.90309465164319,2.90309465164319,4.09690534835681,0,0,3,3,3,3,4.90309465164319,2.90309465164319,2
"0",1,3,5.27226062398404,5.27226062398404,5.54452124796808,48.7328725121915,2,2.72773937601596,4.27226062398404,2.72773937601596,4.27226062398404,4.27226062398404,1.54452124796808,2.27226062398404,1.54452124796808,3,35.272260623984,2,3.72773937601596,2.27226062398404,3,2.27226062398404,2.72773937601596,1.27226062398404,3,3,2,5,4.45547875203192,3,0,4,3.72773937601596,3,3,4.45547875203192,2,1.27226062398404,4,2.27226062398404,5,0.727739376015961,0.727739376015961,3,3.72773937601596,3,5.18321812804788,1.54452124796808,2.72773937601596,3
"0",1,3,5,5.61747988732532,5.61747988732532,53.2349597746506,2.61747988732532,3,3.38252011267468,3,3.38252011267468,3.38252011267468,1.61747988732532,3.23495977465063,1.61747988732532,3,38.7048793239519,2.61747988732532,3.38252011267468,2,3,2.61747988732532,3,2.23495977465063,3,3,2.61747988732532,5,4.38252011267468,3,0,4,4,3,3,5,3.23495977465063,1,4.61747988732532,2,5,1,0.382520112674683,3,3.38252011267468,2.38252011267468,4.76504022534937,3.46991954930127,2.38252011267468,3
"0",1.01457298337482,3,5,5,5,51.8834161330014,1.98542701662518,2.98542701662518,4,2.98542701662518,3.98542701662518,4.01457298337482,1.02914596674964,2.01457298337482,1.01457298337482,3.01457298337482,35.1457298337482,2.02914596674964,3.98542701662518,2.01457298337482,2.98542701662518,2,3.01457298337482,1.02914596674964,3.01457298337482,3.01457298337482,2.01457298337482,4.97085403325036,5,3,0,4,4,3,3,5,2.02914596674964,1,4.01457298337482,2.01457298337482,5.01457298337482,0.985427016625181,0.985427016625181,3.01457298337482,3.97085403325036,3,5.97085403325036,1.01457298337482,2.98542701662518,3
