"sample","fpl","SWB_1","SWB_2","SWB_3","FWBscore","FWB1_1","FWB1_2","FWB1_3","FWB1_4","FWB1_5","FWB1_6","FWB2_1","FWB2_2","FWB2_3","FWB2_4","FSscore","FS1_1","FS1_2","FS1_3","FS1_4","FS1_5","FS1_6","FS1_7","FS2_1","FS2_2","FS2_3","SUBKNOWL1","ACT1_1","ACT1_2","FINGOALS","PROPPLAN_1","PROPPLAN_2","PROPPLAN_3","PROPPLAN_4","MANAGE1_1","MANAGE1_2","MANAGE1_3","MANAGE1_4","SAVEHABIT","FRUGALITY","AUTOMATED_1","AUTOMATED_2","ASK1_1","ASK1_2","SUBNUMERACY2","SUBNUMERACY1","CHANGEABLE","GOALCONF","LMscore","FINKNOWL1","FINKNOWL2","FINKNOWL3","FK1correct","FK2correct","FK3correct","KHscore","KHKNOWL1","KHKNOWL2","KHKNOWL3","KHKNOWL4","KHKNOWL5","KHKNOWL6","KHKNOWL7","KHKNOWL8","KHKNOWL9","KH1correct","KH2correct","KH3correct","KH4correct","KH5correct","KH6correct","KH7correct","KH8correct","KH9correct","ENDSMEET","HOUSING","LIVINGARRANGEMENT","HOUSERANGES","IMPUTATION_FLAG","VALUERANGES","MORTGAGE","SAVINGSRANGES","PRODHAVE_1","PRODHAVE_2","PRODHAVE_3","PRODHAVE_4","PRODHAVE_5","PRODHAVE_6","PRODHAVE_7","PRODHAVE_8","PRODHAVE_9","PRODUSE_1","PRODUSE_2","PRODUSE_3","PRODUSE_4","PRODUSE_5","PRODUSE_6","CONSPROTECT1","CONSPROTECT2","CONSPROTECT3","EARNERS","VOLATILITY","SNAP","MATHARDSHIP_1","MATHARDSHIP_2","MATHARDSHIP_3","MATHARDSHIP_4","MATHARDSHIP_5","MATHARDSHIP_6","COLLECT","REJECTED_1","REJECTED_2","ABSORBSHOCK","BENEFITS_1","BENEFITS_2","BENEFITS_3","BENEFITS_4","BENEFITS_5","FRAUD2","COVERCOSTS","BORROW_1","BORROW_2","SHOCKS_1","SHOCKS_2","SHOCKS_3","SHOCKS_4","SHOCKS_5","SHOCKS_6","SHOCKS_7","SHOCKS_8","SHOCKS_9","SHOCKS_10","SHOCKS_11","SHOCKS_12","MANAGE2","PAIDHELP","HSLOC","PAREDUC","FINSOC2_1","FINSOC2_2","FINSOC2_3","FINSOC2_4","FINSOC2_5","FINSOC2_6","FINSOC2_7","OBJNUMERACY1","ON2correct","ON1correct","MATERIALISM_1","MATERIALISM_2","MATERIALISM_3","CONNECT","HEALTH","SCFHORIZON","DISCOUNT","MEMLOSS","DISTRESS","SELFCONTROL_1","SELFCONTROL_2","SELFCONTROL_3","OUTLOOK_1","OUTLOOK_2","INTERCONNECTIONS_1","INTERCONNECTIONS_2","INTERCONNECTIONS_3","INTERCONNECTIONS_4","INTERCONNECTIONS_5","INTERCONNECTIONS_6","INTERCONNECTIONS_7","INTERCONNECTIONS_8","INTERCONNECTIONS_9","INTERCONNECTIONS_10","PEM","HOUSESAT","SOCSEC1","SOCSEC2","SOCSEC3","LIFEEXPECT","HHEDUC","KIDS_NoChildren","KIDS_1","KIDS_2","KIDS_3","KIDS_4","EMPLOY","EMPLOY1_1","EMPLOY1_2","EMPLOY1_3","EMPLOY1_4","EMPLOY1_5","EMPLOY1_6","EMPLOY1_7","EMPLOY1_8","EMPLOY1_9","RETIRE","MILITARY","Military_Status","agecat","generation","PPEDUC","PPETHM","PPGENDER","PPHHSIZE","PPINCIMP","PPMARIT","PPMSACAT","PPREG4","PPREG9","PPT01","PPT25","PPT612","PPT1317","PPT18OV","PCTLT200FPL","finalwt"
1,3,5,7,7,59,3,3,2,3,3,3,2,3,1,2,42,3,3,3,3,3,3,3,3,3,2,5,4,3,0,3,3,4,3,5,3,3,4,4,5,0,0,4,2,5,5,4,4,2,1,2,2,1,0,1,0.712,3,3,1,2,1,2,3,2,1,1,1,0,0,1,1,0,1,1,2,1,2,6,0,3,2,99,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,2,0,2,3,0,1,1,1,1,2,1,0,0,0,4,1,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,4,0,1,0,1,1,1,1,1,1,0,3,3,3,0,"1",1,1,0,4,3,3,3,4,4,0,1,0,0,0,0,0,0,0,0,6,4,1,62,65,100,4,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,2,0,5,5,2,4,1,2,3,8,1,1,2,3,0,0,0,1,2,0,1.06631387938446
1,3,6,6,7,59,4,4,3,4,1,3,2,4,2,2,56,4,4,4,4,4,4,4,4,3,2,6,4,4,1,4,4,4,4,5,5,4,5,5,6,0,0,5,3,6,6,3,4,3,1,3,2,1,1,1,1.267,3,3,2,1,1,2,4,2,1,1,1,1,1,1,1,1,1,1,1,1,2,5,0,2,2,4,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,2,2,0,1,1,0,1,1,1,1,1,1,0,0,0,4,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,3,0,0,0,0,1,1,0,2,1,1,2,2,2,80,"1",5,2,0,2,2,3,3,3,4,1,1,0,1,0,0,0,0,0,0,5,4,1,62,65,50,3,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,5,4,2,3,1,1,1,5,1,1,2,3,0,0,0,0,1,0,0.734577568537436
1,3,1,4,5,60,3,3,4,2,2,3,1,5,1,3,34,3,2,2,3,2,3,2,2,1,3,3,3,3,1,4,4,4,3,5,4,1,2,4,5,7,1,2,2,5,2,6,2,3,1,3,2,1,1,1,0.242,1,3,3,2,1,2,4,4,2,0,1,0,0,1,1,1,0,0,1,2,1,2,0,1,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,2,0,1,1,1,1,1,1,0,0,1,4,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,2,0,0,1,0,0,1,1,2,1,1,4,3,4,80,"1",3,1,0,4,3,1,2,4,4,0,0,0,0,0,0,0,0,0,1,5,3,1,62,62,50,2,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,5,2,4,2,1,1,1,2,4,1,3,7,0,0,0,0,1,0,1.72808644300317
1,3,6,6,6,56,3,3,2,3,3,3,2,3,2,3,43,3,3,2,3,3,3,3,4,4,3,5,4,3,0,4,4,4,3,5,4,4,4,4,5,1,0,3,4,3,5,5,3,3,1,3,2,1,1,1,0.712,3,3,2,1,1,2,4,1,1,1,1,1,1,1,1,1,0,1,2,1,2,5,0,3,1,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2,1,0,2,1,1,1,1,1,0,0,0,4,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,1,1,1,1,1,0,0,2,1,1,3,3,4,100,"1",4,2,0,4,1,3,3,2,2,0,0,0,0,0,0,0,1,0,0,5,4,1,63,66,80,3,1,0,0,0,0,8,0,0,0,0,0,0,0,1,0,1,1,2,6,2,2,1,1,2,4,1,0,1,1,0,0,0,0,2,0,1.0272658337673
1,1,5,4,4,49,1,2,3,1,1,3,3,2,3,3,34,2,3,2,3,3,2,2,3,3,3,4,3,2,0,3,3,3,2,3,2,1,4,2,4,7,7,3,3,1,3,2,2,1,2,3,1,0,1,0,0.242,2,3,3,1,1,2,3,4,2,0,1,0,1,1,1,0,0,0,2,2,1,99,0,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,1,1,2,2,1,1,1,1,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,2,0,1,0,0,1,1,0,2,1,1,2,3,2,75,"0",2,1,0,3,2,2,2,2,3,0,0,0,0,0,0,0,0,0,1,4,3,1,63,71,99,2,1,0,0,0,0,8,0,0,0,0,0,0,0,1,0,2,0,5,7,1,1,2,2,1,1,3,1,3,5,0,0,0,0,1,0,1.27134864474787
1,1,5,5,3,66,2,2,2,2,2,2,1,1,1,1,60,4,4,4,5,4,4,4,5,3,2,5,4,4,0,5,5,5,5,5,5,5,5,5,5,7,7,4,4,3,4,6,3,2,3,3,2,0,1,1,0.242,1,1,1,2,2,1,2,3,2,0,0,0,0,0,0,0,0,0,2,1,4,5,0,3,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,3,2,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,1,0,0,1,1,0,0,1,2,0,1,3,3,3,30,"0",2,1,0,4,2,2,2,3,3,0,0,0,0,0,0,0,0,0,1,4,3,1,65,62,80,1,1,0,0,0,0,6,0,0,0,0,0,1,0,0,0,2,0,5,4,2,1,1,2,4,1,4,1,4,8,0,0,0,0,4,1,0.917188922572685
1,3,7,7,7,56,3,3,3,3,3,3,2,4,2,2,58,4,4,4,4,4,4,4,4,4,2,5,4,4,0,4,4,4,4,4,4,4,4,5,5,1,1,3,3,2,5,3,3,1,1,1,1,1,0,0,0.242,3,3,3,1,2,2,2,3,2,1,1,0,1,0,1,0,0,0,1,1,2,5,0,99,99,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,2,1,0,1,1,1,1,1,1,0,0,0,4,1,1,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,5,1,1,1,1,1,1,1,3,1,0,4,4,3,90,"1",3,2,0,3,3,3,3,4,4,1,0,0,0,0,0,0,0,0,0,5,4,1,62,70,90,5,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,5,2,4,5,1,2,1,9,5,1,3,5,0,0,0,0,1,0,1.13723396500634
2,3,5,6,5,68,4,4,2,4,1,3,1,4,1,3,51,4,3,3,3,3,4,5,4,3,3,5,4,4,1,4,4,3,3,5,4,5,4,6,6,0,0,5,2,5,5,3,3,3,1,3,2,1,1,1,1.267,3,3,2,1,1,2,4,2,1,1,1,1,1,1,1,1,1,1,1,1,2,99,0,2,1,99,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,2,1,0,2,1,0,1,1,1,1,2,1,1,0,0,4,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,5,0,1,0,0,0,1,0,2,1,1,2,3,2,95,"1",4,2,0,3,2,3,3,4,3,0,1,1,0,0,0,0,0,0,0,5,3,1,65,62,95,5,1,0,0,0,0,8,0,0,0,0,0,0,0,1,0,1,0,5,6,2,5,1,1,2,5,1,1,1,1,0,0,0,0,2,0,0.366178980683048
3,3,4,4,6,32,1,1,4,1,4,5,3,1,5,5,22,3,1,1,1,1,1,1,3,1,3,3,3,2,0,4,3,4,4,2,3,1,2,1,4,7,7,4,1,3,3,5,2,2,3,3,2,0,1,1,0.242,1,3,1,2,2,1,4,2,1,0,1,0,0,0,0,1,1,1,2,2,2,3,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,2,0,1,1,1,3,1,2,1,0,1,1,0,0,0,0,1,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,2,0,0,0,1,1,0,0,2,1,0,4,4,4,50,"1",3,2,0,4,1,2,3,1,1,0,0,0,0,0,0,0,0,0,1,4,2,1,62,66,50,3,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,5,5,2,3,2,1,1,3,3,1,1,1,0,0,0,0,1,0,0.485968589732175
1,2,4,4,4,40,1,3,4,3,5,5,4,2,1,3,65,5,2,3,5,3,5,5,3,5,2,4,5,5,1,5,5,5,5,5,4,5,5,5,6,7,7,5,4,6,4,2,4,2,1,2,2,1,0,1,0.242,2,3,1,1,1,2,2,1,2,0,1,0,1,1,1,0,0,0,2,2,2,4,0,3,1,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3,1,0,3,1,1,2,2,1,2,1,1,0,0,0,1,1,0,0,0,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,0,2,1,1,2,4,1,25,"1",3,2,0,2,2,3,4,4,5,0,0,0,0,0,0,0,0,0,1,4,4,1,62,71,68,3,1,0,0,0,0,5,0,1,0,0,1,0,0,0,0,2,0,5,2,4,3,1,1,2,2,5,1,4,8,0,0,0,0,2,0,0.862258705845904
1,3,5,4,6,51,3,3,3,3,2,4,4,4,1,3,51,4,3,3,3,3,3,4,4,4,2,4,5,5,1,5,4,5,4,5,5,5,4,6,4,1,0,3,4,3,4,6,3,3,1,3,2,1,1,1,0.242,3,3,2,1,2,2,2,3,1,1,1,1,1,0,1,0,0,1,1,3,3,1,0,3,3,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,2,2,2,2,1,1,0,0,0,2,1,1,0,0,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,4,0,0,0,1,1,0,1,2,1,1,5,4,3,75,"1",2,2,0,4,2,3,3,4,4,1,0,0,1,0,0,0,0,0,0,5,2,1,62,67,75,4,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,5,1,4,4,1,2,4,9,4,0,1,1,0,0,0,0,4,0,2.11780192147473
1,1,5,5,5,68,4,4,2,4,4,3,1,4,1,1,56,4,5,4,4,3,4,4,4,4,3,6,5,4,0,3,4,4,3,5,5,5,5,4,4,7,1,4,4,1,1,5,4,3,1,3,2,1,1,1,0.242,2,3,1,2,1,2,3,1,1,0,1,0,0,1,1,0,0,1,1,1,1,98,0,2,99,7,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,3,0,1,1,0,1,1,1,1,1,1,0,0,0,4,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,3,0,1,0,0,0,0,0,1,0,0,5,4,3,50,"1",4,2,1,2,3,3,2,5,3,0,0,0,0,0,0,0,1,0,0,3,4,1,65,65,100,3,1,0,0,0,0,8,0,0,0,0,0,0,0,1,0,1,0,5,8,1,3,1,2,1,1,2,1,3,5,0,0,0,0,1,0,1.13850072116614
1,2,3,5,5,29,5,1,5,1,5,5,4,1,4,4,23,1,5,1,1,3,1,1,3,3,3,2,2,2,0,2,2,2,2,3,3,1,2,1,4,7,7,2,3,1,3,3,2,3,1,3,2,1,1,1,0.242,3,3,2,1,2,2,4,4,1,1,1,1,1,0,1,1,0,1,3,3,4,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,2,1,8,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,3,1,1,1,1,1,1,0,2,1,1,3,3,3,25,"1",3,1,0,5,3,2,2,3,4,0,0,1,0,0,0,0,0,0,0,5,4,1,62,65,75,3,1,0,0,0,0,7,0,0,0,0,0,0,1,0,0,1,0,5,1,4,3,1,1,5,4,4,0,3,6,0,0,0,0,4,1,1.03494007511357
1,1,7,7,7,29,1,5,5,3,5,5,5,3,1,5,69,5,5,4,5,5,4,5,5,4,5,7,5,5,1,5,4,4,5,4,5,4,5,6,6,1,1,5,4,1,5,7,3,1,1,2,1,1,0,0,0.242,1,1,1,1,1,1,3,2,1,0,0,0,1,1,0,0,1,1,3,2,2,1,0,1,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,3,1,2,1,0,2,3,3,2,3,3,0,1,1,3,1,0,1,1,0,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,0,0,1,1,1,0,1,0,0,5,5,4,66,"0",2,1,1,5,4,3,4,5,5,0,0,0,0,0,0,0,0,1,0,7,3,1,62,61,1,1,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,5,4,3,3,2,2,1,1,4,1,2,3,0,0,0,0,1,0,0.980670106160736
2,3,7,7,5,67,5,5,2,5,5,2,3,5,1,1,62,5,5,4,4,3,5,5,4,2,3,5,4,4,0,5,5,4,4,5,5,1,5,4,5,1,1,3,1,1,4,4,4,2,1,3,1,1,1,0,0.242,2,3,2,2,1,2,3,4,1,0,1,1,0,1,1,0,0,1,1,1,2,3,0,2,1,7,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,2,3,0,2,1,0,1,1,1,1,1,1,0,0,0,4,1,1,0,0,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,1,0,1,0,0,1,1,1,3,0,0,3,5,1,100,"1",4,2,0,2,1,3,3,5,4,0,1,0,0,0,0,0,0,0,0,7,4,1,62,67,100,2,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,2,1,4,6,2,2,1,2,2,3,1,1,1,1,0,0,0,0,2,0,0.716924559805053
3,3,5,6,6,50,2,2,3,2,3,3,2,2,3,3,40,3,3,3,2,3,3,3,3,3,2,4,3,3,0,3,3,3,3,3,3,2,5,2,5,0,0,4,3,1,2,4,3,3,1,3,2,1,1,1,0.242,2,3,3,1,1,2,2,2,1,0,1,0,1,1,1,0,1,1,2,1,2,99,0,99,99,99,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,2,2,0,2,1,0,1,2,1,1,1,1,1,0,0,8,1,0,0,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,3,0,1,1,0,0,0,0,2,1,1,3,3,3,100,"1",4,2,0,3,3,3,3,2,3,0,0,0,0,0,0,1,0,0,0,4,4,1,65,65,65,5,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,1,0,5,4,3,3,2,2,3,7,1,0,3,5,0,0,0,0,3,0,1.72033197102763
1,3,3,3,1,43,2,2,3,2,4,5,3,2,2,4,37,3,3,2,2,2,2,3,3,4,4,3,4,2,1,3,3,3,3,4,2,2,3,5,4,0,1,2,2,3,3,4,2,3,1,3,2,1,1,1,0.242,3,3,1,1,1,2,3,2,1,1,1,0,1,1,1,0,1,1,2,1,4,4,0,98,98,99,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,2,1,0,2,1,0,1,1,1,1,2,1,0,0,0,3,1,0,1,0,1,8,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,3,0,0,0,0,1,0,0,2,1,1,3,3,3,80,"0",3,1,0,5,2,2,3,2,2,0,0,0,0,0,0,0,0,0,1,4,3,1,62,66,50,3,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,5,5,2,3,1,2,2,7,4,1,2,4,0,0,0,0,2,0,0.959400184803773
1,2,4,3,7,41,1,1,5,3,5,4,2,1,3,3,50,4,3,3,3,3,5,4,3,3,3,5,4,4,0,5,4,4,4,5,4,5,4,3,6,7,7,4,3,5,5,1,3,3,1,3,2,1,1,1,0.712,3,3,2,1,1,2,4,4,1,1,1,1,1,1,1,1,0,1,2,3,3,2,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,2,1,0,1,1,1,2,2,1,1,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,1,1,0,1,0,2,1,1,2,2,3,80,"1",1,2,0,4,1,3,2,1,3,0,0,0,0,0,0,0,0,0,1,3,3,1,62,65,85,2,1,0,0,0,0,7,0,0,0,0,0,0,1,0,0,2,0,5,2,4,2,1,1,4,3,4,1,2,3,0,1,0,0,3,0,1.77556301796287
1,3,3,2,2,43,2,2,4,2,5,4,3,3,1,4,43,4,2,3,3,3,3,3,3,2,3,4,5,3,1,4,4,2,2,5,4,5,3,4,6,1,0,4,3,5,6,3,3,3,1,3,2,1,1,1,0.712,3,3,2,1,1,2,4,1,1,1,1,1,1,1,1,1,0,1,2,1,1,1,0,1,1,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,2,0,2,2,1,2,1,1,0,0,0,3,1,1,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,1,2,1,1,1,1,1,0,1,2,1,1,2,4,2,85,"0",3,2,0,4,2,2,3,2,4,0,0,0,0,0,0,0,0,0,1,2,3,1,62,71,50,3,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,5,3,3,3,3,1,1,3,4,0,2,3,0,0,0,0,1,0,1.06701731565407
1,3,6,5,6,67,4,4,2,4,1,2,1,4,1,3,50,4,4,2,3,2,4,4,4,4,3,4,4,4,1,4,4,4,2,5,4,5,3,5,6,1,1,3,4,4,5,4,3,3,1,3,2,1,1,1,1.267,3,3,2,1,1,2,4,2,1,1,1,1,1,1,1,1,1,1,1,2,2,5,1,4,1,99,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,1,1,1,1,1,8,0,0,4,1,1,1,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,5,1,1,1,1,1,1,1,2,1,1,4,4,3,75,"1",5,2,0,2,2,4,4,4,4,0,1,1,0,0,0,0,0,0,0,3,4,1,62,65,80,5,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,5,2,4,5,1,2,2,9,1,1,2,3,0,0,0,0,2,0,0.944791046346529
1,3,6,6,6,61,4,4,2,4,2,2,2,4,2,2,50,3,4,3,4,3,4,4,4,3,2,5,4,4,1,4,4,4,3,5,4,4,5,4,5,1,1,4,4,3,4,5,3,3,1,3,2,1,1,1,0.242,2,3,1,1,1,2,2,2,1,0,1,0,1,1,1,0,1,1,1,1,2,4,0,1,1,5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,2,0,2,1,0,1,1,1,1,1,1,0,0,0,4,1,1,1,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,2,1,1,1,1,1,1,0,3,0,0,4,4,3,90,"1",1,1,0,2,2,3,3,5,4,0,1,0,0,1,1,0,0,0,0,5,3,1,62,63,90,2,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,5,5,2,2,1,2,2,8,1,1,2,4,0,0,0,0,2,0,0.821065000244912
1,2,3,3,4,36,2,2,4,2,3,5,4,1,4,4,62,5,4,4,4,3,4,5,4,4,3,4,5,5,1,4,4,4,2,2,4,1,5,4,6,7,7,5,3,6,4,2,2,3,1,3,2,1,1,1,0.242,2,3,2,1,2,2,4,4,1,0,1,1,1,0,1,1,0,1,3,2,2,3,0,1,2,3,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2,1,0,1,1,1,2,2,1,2,1,1,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,3,0,1,0,0,1,1,0,2,1,1,3,2,2,50,"0",4,1,1,4,1,3,2,4,2,0,0,0,0,0,0,0,0,0,1,2,2,1,62,65,0,4,0,0,0,1,0,4,1,0,0,1,0,0,0,0,0,2,0,5,3,3,3,1,1,4,3,5,1,4,9,0,0,0,1,2,1,0.652935319295768
1,3,5,6,6,46,2,3,4,3,3,4,3,3,2,4,48,3,3,4,4,4,4,3,3,3,2,5,5,4,0,4,4,4,4,5,5,4,5,5,6,7,7,4,2,6,6,1,3,3,1,3,2,1,1,1,0.712,3,3,2,1,1,2,4,1,1,1,1,1,1,1,1,1,0,1,2,2,1,5,0,1,1,99,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,2,0,0,1,1,1,0,0,2,1,1,3,1,2,90,"1",3,2,0,2,1,3,3,4,4,0,0,0,0,1,0,0,0,0,0,6,3,1,62,68,50,4,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,2,0,5,4,2,4,1,1,1,2,4,1,3,5,0,0,0,0,1,0,0.618436892267338
1,3,6,6,6,60,3,3,2,4,2,3,2,5,2,2,44,3,4,3,3,3,3,3,4,4,4,4,4,3,0,2,2,4,2,4,3,5,4,6,5,1,1,3,3,3,3,3,3,2,1,1,2,1,0,1,0.242,3,2,2,2,1,2,2,2,1,1,0,1,0,1,1,0,1,1,1,1,2,6,0,3,3,5,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,2,1,0,1,1,1,1,1,1,0,0,0,4,1,1,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,4,0,0,0,1,0,1,1,2,1,1,4,4,4,75,"1",3,2,0,2,1,3,3,4,4,1,1,1,1,1,0,0,0,0,0,2,4,0,66,65,80,5,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,5,2,4,5,1,2,2,9,1,1,1,1,0,0,0,0,2,0,1.136270396264
2,3,4,4,7,52,4,3,3,4,3,3,3,4,2,4,58,4,5,5,4,2,5,5,4,2,3,5,2,3,1,5,5,4,4,5,5,4,5,6,6,0,1,3,4,1,1,7,3,2,1,3,1,1,1,0,0.712,3,3,1,2,1,2,1,4,1,1,1,0,0,1,1,0,0,1,2,1,2,4,0,1,2,99,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,2,0,1,3,0,2,2,1,1,1,1,0,0,0,4,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,2,0,0,0,1,1,0,0,2,0,0,5,4,3,0,"1",1,2,0,4,1,3,3,4,3,0,1,0,0,0,0,1,0,0,0,5,3,1,65,65,100,2,1,0,0,0,0,8,0,0,0,0,0,0,0,1,0,2,0,5,6,2,2,2,2,1,4,1,1,2,3,0,0,0,0,1,1,0.572645366241943
1,3,2,6,7,23,1,1,1,1,5,5,5,1,5,5,25,2,1,1,1,1,2,1,4,4,4,1,3,3,1,4,4,4,4,4,4,3,4,1,6,1,0,2,2,6,5,1,3,3,1,3,2,1,1,1,0.242,3,3,2,1,2,2,4,1,1,1,1,1,1,0,1,1,0,1,2,3,3,5,0,1,2,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2,1,0,3,1,0,1,1,1,2,1,1,1,0,1,1,1,1,0,1,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,1,1,0,1,0,0,0,0,1,2,1,1,5,5,4,50,"0",2,1,0,4,1,2,3,3,4,0,0,0,0,0,0,0,0,0,1,7,2,1,62,65,50,3,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,5,2,4,3,4,2,3,7,4,1,4,9,0,0,1,0,2,1,2.21130473684655
2,3,5,3,7,62,4,4,3,3,2,2,2,4,1,3,44,2,4,3,3,3,5,4,3,4,3,5,5,3,0,5,2,3,2,5,3,5,5,2,6,1,7,2,4,5,6,5,2,3,1,3,2,1,1,1,1.267,3,3,2,1,1,2,4,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,0,4,1,6,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,2,2,0,1,2,0,1,1,1,1,1,1,0,0,0,4,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,3,1,1,0,0,0,0,0,2,1,1,4,4,3,50,"0",3,2,0,2,2,3,1,3,1,0,1,0,0,0,0,1,0,0,0,6,3,1,62,62,100,4,1,0,0,0,0,8,0,0,0,0,0,0,0,1,0,2,1,2,8,1,4,1,1,2,6,1,1,4,9,0,0,0,0,2,0,0.513327670258078
