"HEALTH","sample","fpl","SWB_1","SWB_2","SWB_3","FWBscore","FWB1_1","FWB1_2","FWB1_4","FWB1_5","FWB1_6","FWB2_2","FWB2_3","FWB2_4","FSscore","FS1_2","FS1_3"
"1",1,3,6,6,6,59,4,4,4,3,2,3,2,3,51,4,4
"1",1,3,4,4,4,44,1,3,3,5,4,2,3,3,49,3,4
"1",1,3,5,6,6,70,5,5,5,1,3,5,1,2,76,5,5
"1",1,3,7,7,4,50,1,3,2,1,2,1,5,1,30,4,1
"1",1,3,7,7,7,75,5,5,5,1,2,5,1,1,77,5,5
"1",1,3,7,7,7,65,3,4,5,4,3,5,1,3,53,5,3
"1",1,3,6,6,6,59,4,4,4,2,2,4,2,3,63,5,4
"1",1,3,5,5,5,57,3,3,3,3,3,3,1,3,51,3,4
"1",1,3,6,6,6,61,4,4,4,2,2,5,2,2,48,4,3
"1",1,3,6,5,7,68,4,4,4,1,2,5,1,2,50,3,3
"1",1,3,6,6,6,70,4,4,3,1,2,5,1,2,56,3,2
"1",1,3,5,6,7,58,4,4,3,3,3,4,1,3,54,3,4
"1",1,3,7,7,7,56,4,4,3,3,3,3,2,1,48,3,3
"1",1,3,7,7,7,64,4,3,3,4,3,5,1,1,48,4,3
"1",1,3,6,6,6,56,4,4,2,3,3,4,2,3,61,4,4
"1",1,2,6,4,5,45,3,1,2,3,3,3,3,5,34,3,3
"1",1,3,6,7,7,68,4,4,4,1,3,5,2,2,56,4,3
"1",1,1,4,6,5,51,2,3,3,3,4,2,2,3,43,3,3
"1",1,3,5,5,6,58,3,3,3,3,3,4,3,2,35,2,2
"1",1,1,7,6,6,48,5,5,5,5,5,4,1,1,57,4,4
"1",3,1,7,7,7,36,3,1,4,5,5,2,4,3,46,3,3
"1",1,3,4,4,5,32,3,2,3,3,5,2,4,4,45,2,2
"1",1,3,7,7,4,74,4,4,4,2,3,4,1,1,69,5,4
"1",2,2,5,2,6,66,3,3,3,3,3,3,1,2,52,3,4
"1",1,3,7,7,7,86,5,5,5,1,1,5,1,1,69,4,5
"1",1,3,6,5,6,68,5,4,4,1,4,4,1,2,61,5,4
"1",1,3,7,7,7,49,3,3,3,3,3,3,3,3,42,3,3
"1",1,3,5,4,5,35,2,2,2,5,4,2,4,4,45,3,4
"1",1,3,7,4,4,86,4,4,5,1,1,5,1,1,79,5,5
"1",1,3,4,5,4,54,1,2,3,3,4,3,1,3,39,3,3
"1",1,3,4,4,5,32,1,1,1,3,5,2,4,5,28,1,1
"1",1,3,7,7,7,77,5,5,5,1,1,5,1,3,77,5,5
"1",2,1,6,4,5,61,3,4,3,4,2,3,1,2,49,4,4
"1",1,3,6,6,7,47,3,3,2,3,4,3,3,3,42,3,3
"1",2,3,6,6,5,71,3,4,3,2,2,4,1,2,53,4,4
"1",1,3,5,6,7,71,4,4,4,3,3,5,1,1,59,5,3
"1",2,2,4,4,7,38,1,1,2,5,5,2,3,4,27,1,2
"1",1,2,6,6,7,51,5,3,5,3,3,3,1,3,48,5,4
"1",1,3,6,7,7,64,3,4,3,2,3,3,1,2,51,3,4
"1",1,2,6,6,7,52,3,3,4,3,3,2,4,3,41,2,3
"1",1,3,6,6,6,71,5,4,4,2,2,5,1,1,71,5,5
"1",1,3,5,5,4,51,2,3,3,3,3,3,2,3,43,3,3
"1",1,3,7,7,7,63,3,4,3,2,2,3,1,3,61,4,4
"1",1,3,7,4,-1,64,3,3,3,3,3,3,1,1,41,1,2
"1",2,3,4,5,4,63,4,4,4,4,3,5,1,2,59,4,4
"1",1,2,5,5,5,43,1,1,3,4,4,2,3,4,42,3,2
"1",1,3,7,7,7,65,5,5,4,1,2,4,2,2,64,4,5
"1",1,3,6,6,6,52,2,3,4,3,3,3,2,3,64,3,3
"1",2,2,6,6,6,62,4,4,5,2,4,2,1,2,56,4,4
"1",1,3,6,7,7,57,3,3,3,3,3,3,2,2,47,3,2
"1",3,3,6,6,6,37,1,1,2,5,5,2,3,4,61,4,4
"1",2,2,5,5,1,55,3,2,3,3,3,3,1,2,33,2,1
"1",1,3,6,6,6,81,4,4,4,1,2,5,1,1,20,1,1
"1",1,3,6,5,1,60,4,3,3,3,5,3,1,2,67,5,5
"1",1,3,5,5,5,48,2,2,2,3,2,1,4,2,40,3,3
"1",2,3,6,6,6,66,4,4,4,2,2,5,1,2,49,4,2
"1",1,3,7,7,7,46,3,3,3,5,3,3,1,5,65,5,3
"1",1,3,6,6,4,63,3,2,4,5,3,4,1,1,52,4,3
"1",1,3,3,3,4,43,1,2,2,3,4,2,3,4,39,3,2
"1",1,3,7,7,7,53,3,3,5,3,3,2,2,3,42,3,3
"1",1,1,4,6,6,23,1,1,1,5,5,1,5,5,58,1,5
"1",2,3,7,7,7,61,4,5,4,5,3,3,1,2,45,5,3
"1",1,3,6,1,1,22,1,1,1,5,5,1,3,5,30,1,5
"1",2,3,6,6,5,57,3,3,3,4,4,4,2,3,45,3,4
"1",1,1,6,6,7,32,2,3,3,5,5,4,3,5,60,4,5
"1",3,1,7,7,7,76,5,5,5,5,1,5,1,5,85,5,5
"1",1,3,6,7,6,72,5,4,4,1,2,5,1,3,69,5,4
"1",1,3,5,5,7,54,2,3,3,2,3,3,3,2,51,4,3
"1",1,3,4,4,7,52,1,2,2,2,3,3,3,1,42,3,3
"1",1,3,1,3,5,16,1,2,1,5,5,1,5,5,39,2,2
"1",1,3,5,5,5,64,4,4,4,1,2,3,1,2,56,4,4
"1",1,3,6,5,4,63,4,4,4,2,2,4,2,2,44,3,3
"1",1,3,6,7,6,86,5,5,5,1,1,5,1,1,65,5,5
"1",2,3,7,7,7,77,4,5,5,1,2,4,1,2,52,5,4
"1",2,3,7,7,6,77,5,5,5,2,2,5,1,1,57,4,3
"1",1,3,6,6,5,55,3,3,3,3,3,3,3,3,44,3,3
"1",1,3,6,6,5,80,5,5,4,1,2,5,1,2,52,4,3
"1",2,3,7,5,5,59,4,3,4,2,2,2,3,2,50,4,3
"1",1,3,6,7,7,55,3,3,3,2,2,3,2,3,49,3,3
"1",1,3,7,7,7,95,5,5,5,1,1,5,1,1,85,5,5
"1",1,3,6,4,7,68,4,3,4,2,2,4,1,2,52,4,3
"1",1,3,5,6,5,56,3,3,3,3,3,4,2,3,57,5,4
"1",1,3,6,6,6,60,3,3,4,2,3,5,2,2,44,4,3
"1",1,2,6,6,6,75,4,3,3,1,3,5,1,1,53,3,2
"1",1,3,4,7,7,40,1,3,1,4,5,1,3,3,32,3,4
"1",1,3,4,5,5,59,3,3,3,1,3,5,1,3,58,3,3
"1",2,3,4,4,5,56,2,2,3,3,3,5,1,3,46,3,3
"1",1,3,5,5,7,57,5,4,3,2,3,5,3,3,65,5,5
"1",1,3,6,6,7,29,3,4,3,5,4,2,5,5,45,4,3
"1",2,3,6,6,7,69,5,4,5,1,3,5,1,3,65,5,4
"1",3,1,7,7,7,55,3,3,3,2,3,4,3,2,48,2,3
"1",2,3,4,4,1,54,2,3,3,3,3,3,2,3,45,2,3
"1",1,3,5,5,5,77,5,4,5,1,1,5,1,1,63,4,3
"1",1,3,6,2,7,54,2,2,3,2,1,2,2,2,69,5,4
"1",1,3,7,7,7,67,4,3,3,2,2,4,1,3,77,5,5
"1",2,3,7,7,7,61,4,5,4,5,3,3,1,2,45,5,3
"1",1,3,6,5,6,47,2,3,3,3,3,1,3,3,43,4,3
"1",1,1,1,1,1,14,1,1,1,5,5,1,5,5,5,1,1
"1",1,3,4,5,4,65,3,3,3,3,3,4,1,1,51,4,4
"1",1,3,5,6,6,64,3,4,3,2,3,3,1,2,46,4,3
"1",1,3,7,5,7,65,4,4,4,2,2,3,1,3,56,4,4
"1",1,3,5,3,4,60,4,3,3,2,3,4,1,2,48,3,1
"1",1,3,4,4,4,58,3,3,3,2,3,3,2,2,44,3,3
"1",2,3,6,6,6,80,4,5,5,1,1,4,1,2,50,4,3
"1",1,1,3,5,5,39,2,2,3,3,3,1,5,3,42,3,3
"1",1,1,4,4,4,49,3,3,3,3,3,3,3,3,42,3,3
"1",1,3,6,6,4,47,2,3,3,3,3,3,3,4,50,4,2
"1",1,2,7,7,4,75,1,1,3,1,1,2,1,1,40,3,3
"1",1,3,5,4,6,42,1,1,3,5,5,1,2,5,54,4,4
"1",1,2,3,3,3,29,1,2,1,5,5,3,4,5,34,1,1
"1",1,3,7,7,7,79,4,4,5,1,2,5,1,1,72,4,3
"1",1,1,7,6,7,49,1,2,3,3,3,2,3,3,46,4,3
"1",2,3,6,5,5,60,4,3,3,1,4,4,2,1,56,3,4
"1",1,3,6,6,6,66,4,4,4,1,3,5,1,3,82,5,5
"1",1,3,4,4,6,45,3,3,3,3,3,2,3,5,40,3,3
"1",1,3,6,6,6,54,4,3,3,2,3,4,2,4,53,4,4
"1",1,3,5,5,5,57,3,3,4,2,3,4,2,2,51,4,3
"1",1,3,6,7,6,52,2,4,3,3,2,3,3,3,48,3,3
"1",1,3,7,7,6,60,3,4,4,2,3,1,2,2,56,4,4
"1",1,3,7,7,6,47,2,4,4,3,5,3,2,5,31,4,2
"1",1,3,5,6,6,51,2,2,3,3,4,3,2,4,38,3,2
"1",2,3,5,3,4,63,3,4,3,2,2,5,2,2,64,2,5
"1",1,3,6,6,7,66,4,5,2,2,2,5,1,1,63,5,3
"1",1,3,7,7,7,63,4,4,5,1,2,5,2,2,63,3,3
"1",1,2,5,7,7,54,3,5,3,3,3,3,1,3,48,4,2
"1",1,3,5,6,6,58,4,4,2,3,3,4,2,2,63,4,4
"1",1,3,7,7,7,49,4,5,4,4,5,4,2,3,55,4,3
"1",1,3,4,3,6,48,3,3,2,3,4,4,3,3,41,2,2
"1",1,3,6,6,7,61,4,4,4,2,2,5,2,2,64,4,4
"1",1,1,7,7,7,30,2,2,2,5,5,3,5,5,45,3,3
"1",1,3,6,6,6,73,5,4,4,2,3,5,1,1,67,4,5
"1",1,3,6,6,6,65,4,4,4,3,3,5,1,1,60,4,4
"1",2,3,6,6,4,51,3,3,3,4,3,3,2,3,45,3,3
"1",1,2,4,4,4,42,2,1,1,2,5,1,3,3,39,1,2
"1",1,3,7,7,7,76,4,5,5,5,1,5,1,2,78,5,4
"1",1,1,4,4,7,42,1,3,3,5,4,2,3,3,41,3,2
"1",1,3,5,6,4,56,3,3,3,2,3,4,2,2,55,3,4
"1",1,3,6,6,7,56,3,3,3,3,3,4,2,3,50,4,3
"1",1,3,4,4,4,47,3,3,3,3,3,3,4,3,42,3,3
"1",1,3,6,6,6,60,3,3,4,2,3,5,1,2,47,4,2
"1",1,3,4,5,6,51,2,3,3,3,4,4,2,3,41,2,3
"1",1,3,6,6,7,63,3,3,3,2,2,5,1,2,47,5,3
"1",1,3,7,6,5,67,3,3,4,2,3,5,1,2,49,4,2
"1",2,3,6,-1,-1,50,4,4,3,3,4,3,2,3,54,5,4
"1",1,1,6,6,7,55,3,3,4,3,3,4,2,2,53,3,4
"1",1,2,6,6,7,59,3,2,3,3,3,3,2,2,32,2,2
"1",1,3,7,6,6,60,4,4,4,4,3,5,1,2,58,4,4
"1",1,3,7,7,7,84,5,4,5,1,2,5,1,1,80,5,5
"1",1,3,7,7,7,76,4,1,5,1,1,5,1,4,66,5,5
"1",2,3,6,6,6,89,5,5,5,1,1,4,1,1,44,5,2
"1",1,3,6,6,5,69,4,3,3,3,2,4,1,2,53,4,4
"1",1,3,6,6,6,53,4,3,2,3,3,3,2,3,41,3,3
"1",1,3,6,6,6,68,4,4,4,1,2,5,1,3,60,4,3
"1",1,3,6,6,6,51,2,4,2,3,3,4,3,2,40,3,3
"1",1,3,5,6,7,58,4,4,3,3,3,4,1,3,54,3,4
"1",1,3,6,5,5,66,4,3,4,1,3,5,1,3,51,4,3
"1",1,2,6,6,6,62,2,3,4,1,1,4,2,2,47,2,1
"1",1,3,3,2,4,37,1,3,3,5,5,3,1,5,50,4,4
"1",1,3,6,7,7,61,3,5,4,1,3,4,2,2,57,5,4
"1",2,3,6,6,5,58,4,2,2,2,3,5,2,3,65,5,4
"1",1,3,6,6,6,61,4,3,4,1,3,4,2,4,52,4,3
"1",1,1,3,5,4,37,1,1,1,5,4,1,1,4,32,1,1
"1",3,3,6,3,6,51,2,4,3,3,4,4,2,4,52,4,4
"1",1,3,4,4,4,64,4,3,3,3,3,5,1,2,76,5,5
"1",1,3,6,6,6,56,4,3,3,3,3,2,2,2,44,4,4
"1",2,3,5,5,4,69,4,3,3,1,3,5,1,2,46,4,3
"1",1,1,6,7,7,52,2,3,2,3,4,3,3,3,42,3,3
"1",1,3,6,5,5,79,5,5,5,1,3,5,1,2,82,5,5
"1",1,2,6,7,6,49,3,3,3,2,5,3,3,3,42,3,3
"1",1,3,6,5,5,54,4,3,3,2,3,4,2,3,47,3,3
"1",2,3,7,6,6,63,4,3,3,3,3,5,2,2,55,4,4
"1",1,2,4,3,3,45,2,2,2,3,4,2,4,3,32,2,2
"1",2,3,6,6,5,57,3,3,3,3,3,2,1,2,45,4,4
"1",1,3,6,7,6,58,2,2,4,2,3,3,2,2,54,3,3
"1",1,3,6,7,7,43,4,3,3,4,4,3,3,4,48,3,4
"1",2,3,6,5,4,54,2,4,3,3,3,3,2,2,56,5,4
"1",1,3,6,6,7,58,3,4,3,2,2,3,2,3,55,4,4
"1",1,2,5,7,7,61,3,3,5,1,3,2,1,2,58,3,3
"1",1,3,7,7,7,75,5,5,5,1,2,5,1,1,77,5,5
"1",2,3,6,6,5,54,3,2,3,3,5,4,2,3,35,2,2
"1",2,3,7,7,7,83,5,5,3,1,1,5,1,2,62,5,4
"1",1,3,6,6,5,59,3,3,3,2,2,3,2,2,49,3,3
"1",1,3,6,6,7,54,4,4,4,4,4,5,2,3,52,3,3
"1",1,3,5,4,7,41,3,4,4,3,4,4,5,3,69,5,5
"1",1,3,5,5,5,56,2,2,2,3,3,3,1,2,39,2,2
"1",1,3,5,4,5,48,1,2,3,4,5,3,1,4,56,4,4
"1",1,3,6,4,4,74,4,5,5,2,1,1,1,1,54,5,3
"1",3,3,5,7,5,54,3,2,3,3,3,3,2,2,55,5,3
"1",1,3,6,6,6,67,4,4,4,4,2,4,1,2,57,4,3
"1",1,3,6,6,6,68,3,4,3,1,3,5,1,2,54,3,4
"1",1,1,4,4,4,49,3,3,3,3,3,3,3,3,42,3,3
"1",2,3,7,7,5,57,3,3,4,3,3,3,2,3,38,2,2
"1",1,3,7,7,7,86,5,5,5,1,1,5,1,1,78,5,5
"1",1,2,6,6,1,46,2,2,2,3,4,2,2,3,18,1,1
"1",1,3,2,2,2,27,1,1,2,2,5,1,4,5,53,3,4
"1",1,3,5,5,5,54,3,3,3,3,4,4,2,3,46,4,3
"1",1,3,7,6,6,89,5,4,5,1,1,5,1,1,56,4,4
"1",3,3,2,2,2,59,3,1,3,3,3,3,2,2,58,4,3
"1",2,3,6,6,5,57,3,3,3,4,4,4,2,3,45,3,4
"1",1,3,5,5,5,48,2,3,3,4,4,3,3,3,50,3,2
"1",2,3,6,4,6,67,3,5,4,1,1,4,2,3,49,3,4
"1",1,3,5,7,7,51,3,4,4,3,4,4,3,3,58,4,4
"1",1,2,4,5,5,51,2,2,2,2,3,2,3,3,-1,-1,-1
"1",2,3,6,6,5,95,5,5,5,1,1,5,1,1,71,5,5
"1",1,3,6,6,4,64,4,4,4,2,2,5,1,2,51,3,3
"1",1,3,6,6,7,70,4,4,5,2,3,5,1,2,69,4,5
"1",1,3,7,7,7,68,4,4,4,1,2,4,1,2,62,4,4
"1",1,3,5,4,4,54,3,3,3,2,3,2,3,2,39,3,2
"1",1,3,5,7,7,56,3,3,3,3,3,3,2,3,44,3,3
"1",2,1,6,5,5,62,3,4,3,3,3,3,2,2,50,3,4
"1",2,3,6,6,7,60,3,4,4,2,3,3,2,2,53,4,4
"1",1,2,7,3,6,50,3,3,4,4,5,2,1,3,55,4,4
"1",1,3,7,6,4,73,5,4,5,1,3,4,1,1,56,5,3
"1",1,3,7,7,7,86,5,5,5,1,1,5,1,1,85,5,5
"1",1,3,6,5,7,62,4,4,4,1,5,4,2,2,49,3,2
"1",1,3,5,5,2,61,4,4,4,2,3,2,2,2,74,5,5
"1",1,3,6,6,1,85,5,5,5,1,1,5,2,1,59,5,4
"1",1,3,7,6,5,58,4,4,4,2,3,4,2,3,49,3,3
"1",1,3,6,7,7,64,4,4,4,2,3,3,1,2,57,5,3
"1",1,3,5,5,5,61,5,5,3,2,4,5,1,3,40,5,2
"1",1,2,4,4,7,28,1,1,1,5,5,1,3,3,41,3,3
"1",2,3,6,5,-1,69,3,4,4,1,3,5,1,2,55,4,3
"1",2,3,3,2,1,42,2,1,3,5,5,2,1,4,52,3,2
"1",1,3,7,7,7,55,3,3,4,3,5,3,1,3,40,3,4
"1",1,3,6,4,4,74,4,5,5,2,1,1,1,1,54,5,3
"1",1,3,6,6,7,70,3,4,4,1,1,4,1,2,47,4,3
"1",1,3,5,5,6,52,3,3,3,3,3,3,2,4,43,3,3
"1",2,3,5,7,6,67,3,4,3,2,3,5,1,2,41,4,2
"1",1,3,6,6,6,58,4,4,4,2,2,4,2,2,57,4,4
"1",1,3,6,6,5,65,2,2,3,2,3,3,1,1,39,3,3
"1",1,3,4,5,4,50,3,3,3,3,3,3,2,3,46,3,4
"1",1,3,7,7,6,47,2,4,4,3,5,3,2,5,31,4,2
"1",1,3,4,6,7,50,4,3,3,3,4,4,2,3,47,2,3
"1",1,3,7,7,7,68,4,4,4,2,2,5,1,2,57,3,4
"1",1,1,6,4,6,42,2,3,3,4,5,2,1,3,40,4,2
"1",2,3,7,7,7,66,3,3,4,1,3,5,2,2,55,4,4
"1",1,3,3,5,1,33,1,2,2,4,5,2,4,4,44,3,3
"1",1,3,6,6,6,55,3,3,3,3,3,3,2,3,41,3,3
"1",1,3,6,7,7,55,4,4,4,3,2,4,2,3,58,4,4
"1",2,3,4,4,4,53,3,3,3,4,3,3,3,2,63,5,3
"1",1,3,6,5,5,52,3,2,3,3,3,3,2,3,52,3,4
"1",1,3,6,6,5,40,2,3,4,5,4,3,4,4,34,4,2
"1",2,3,6,6,6,69,4,4,4,2,2,4,1,2,55,4,4
"1",1,2,6,6,6,41,2,2,2,3,5,2,2,5,46,3,3
"1",1,3,4,5,7,70,2,3,1,1,3,5,1,2,55,5,3
"1",1,3,6,6,6,74,4,4,4,1,2,5,1,2,56,4,4
"1",1,3,6,6,4,59,4,4,4,5,2,4,2,3,60,5,5
"1",2,3,3,3,3,26,1,1,1,5,5,1,4,5,10,1,1
"1",1,3,5,5,6,70,4,4,4,1,4,1,1,1,51,3,4
"1",1,3,4,3,4,25,1,1,2,5,5,1,2,5,38,4,1
"1",1,3,6,6,6,73,5,4,5,1,3,5,1,1,69,5,5
"1",1,2,6,6,6,46,2,2,2,3,3,3,3,4,42,2,3
"1",1,3,6,6,5,61,4,3,4,3,3,4,2,2,41,4,3
"1",2,3,6,6,6,64,4,4,4,2,2,4,1,3,57,4,4
"1",1,3,3,5,5,61,3,3,3,2,3,4,1,2,54,2,2
"1",1,1,5,6,7,50,1,1,2,2,2,3,3,3,30,1,1
"1",1,2,5,5,7,56,3,3,3,3,2,3,3,2,42,3,3
"1",1,3,7,6,7,73,4,5,4,1,1,4,1,3,61,5,5
"1",1,3,6,5,7,52,3,1,3,3,1,3,2,3,46,4,4
"1",1,3,6,6,6,80,4,4,5,1,1,5,1,2,54,4,4
"1",1,3,4,5,5,38,2,3,2,5,5,2,4,4,42,3,3
"1",1,3,5,4,4,35,1,3,3,5,5,2,2,5,52,3,3
"1",1,3,5,6,5,50,2,2,2,3,3,3,2,3,31,3,2
"1",1,3,4,4,1,46,1,1,2,4,4,2,2,3,33,3,1
"1",1,3,4,4,4,44,1,3,3,5,4,2,3,3,49,3,4
"1",1,3,4,4,4,48,2,2,3,3,3,3,3,3,34,2,2
"1",1,3,7,7,4,74,4,4,4,2,3,4,1,1,69,5,4
"1",1,3,6,7,7,61,4,4,4,2,2,4,1,3,56,5,3
"1",1,1,5,6,5,45,1,1,3,5,5,2,3,3,49,1,1
"1",1,3,3,3,4,44,3,2,3,4,4,2,2,3,58,4,3
"1",1,3,3,3,7,14,1,1,1,5,5,1,5,5,49,5,3
"1",1,3,6,6,5,59,4,3,4,3,3,5,1,3,43,3,2
"1",1,3,6,7,7,42,2,3,3,4,5,2,2,4,45,3,4
"1",1,3,7,7,7,58,-1,3,3,3,2,3,2,2,53,4,1
"1",1,1,6,6,6,55,2,3,3,3,3,4,2,2,37,3,2
"1",3,3,7,7,7,54,3,3,3,2,5,3,2,3,47,5,4
"1",1,3,4,4,4,40,1,2,2,4,4,2,3,3,40,2,2
"1",1,3,7,7,7,58,3,3,3,3,2,2,1,1,50,5,3
"1",1,3,6,7,6,50,2,3,3,3,3,3,3,2,44,3,3
"1",1,3,5,5,7,43,3,3,3,2,4,4,4,4,44,3,3
"1",1,3,5,6,6,58,3,2,3,2,3,4,2,3,44,3,3
"1",1,3,6,7,7,64,5,5,4,4,2,5,1,3,66,4,4
"1",2,3,7,7,7,73,5,5,5,1,1,5,2,2,85,5,5
"1",1,3,5,5,4,42,4,4,3,4,3,3,4,4,51,3,5
"1",1,3,5,5,5,67,3,3,3,2,3,4,1,1,42,3,2
"1",1,3,6,6,6,64,3,4,3,1,3,3,2,3,39,5,1
"1",1,3,6,6,6,59,4,4,4,3,2,3,2,2,57,4,3
"1",2,3,6,3,2,66,4,3,4,1,3,5,1,2,50,3,2
"1",1,3,7,4,7,73,5,4,5,1,5,1,1,2,66,2,3
"1",1,2,3,5,7,61,3,2,4,2,3,5,2,3,40,2,2
"1",1,3,7,5,6,77,4,4,5,1,2,5,1,2,60,4,4
"1",2,3,6,5,5,59,4,3,4,2,3,3,2,3,52,4,3
"1",3,3,6,6,6,62,2,3,3,2,2,4,1,2,44,3,3
"1",1,3,5,6,7,76,5,5,5,1,2,5,1,2,85,5,5
"1",2,3,5,4,5,54,3,3,3,3,4,4,2,3,47,4,3
"1",1,1,4,4,7,24,3,3,1,5,5,2,4,5,42,1,3
"1",1,3,6,6,6,70,2,4,4,2,2,5,1,1,58,4,4
"1",1,3,2,1,2,50,2,2,2,3,5,3,3,3,56,4,4
"1",2,3,7,7,7,76,5,5,5,1,2,5,1,2,50,4,4
"1",1,3,6,6,6,63,4,3,3,2,3,4,1,3,50,4,3
"1",1,3,6,6,6,63,4,4,4,2,3,3,2,2,49,4,2
"1",1,1,7,7,7,65,5,3,5,4,2,5,2,1,61,2,3
"1",1,3,7,7,7,38,2,3,3,5,4,3,2,5,37,3,2
"1",1,2,6,6,6,84,5,5,5,1,1,5,1,3,72,4,4
"1",1,3,6,6,4,71,4,4,4,1,3,3,1,3,58,4,3
"1",2,3,7,7,5,56,3,4,3,3,4,3,1,3,50,3,3
"1",1,3,2,2,3,37,4,2,4,4,5,2,2,4,62,4,5
"1",1,3,6,6,6,68,4,3,3,1,5,5,1,2,41,3,2
"1",1,2,2,3,4,52,3,2,3,3,4,3,2,3,35,2,3
"1",1,3,6,6,6,63,4,4,4,5,2,4,1,2,53,5,3
"1",1,3,7,6,6,48,3,3,3,4,3,4,3,3,48,4,3
"1",1,3,4,4,5,31,1,3,1,5,4,2,5,5,32,2,2
"1",1,3,6,6,6,64,4,5,5,5,1,5,2,2,49,3,4
"1",3,1,4,4,5,22,1,1,1,5,5,1,5,5,40,2,4
"1",1,3,6,6,5,56,3,3,3,2,3,3,2,3,42,4,2
"1",1,3,7,7,5,66,3,3,4,2,2,4,1,2,58,4,4
"1",1,2,6,6,2,67,4,4,4,1,1,3,1,2,35,2,2
"1",1,3,5,7,7,63,4,3,3,2,3,4,1,2,76,5,5
"1",1,3,6,6,6,80,5,5,4,1,2,5,1,2,64,4,4
"1",1,1,4,6,7,50,3,3,3,3,4,4,2,3,55,4,4
"1",1,3,7,7,7,95,5,5,5,1,1,5,1,1,75,5,4
"1",3,3,2,2,2,59,3,1,3,3,3,3,2,2,58,4,3
"1",1,3,6,6,6,50,3,3,3,2,4,3,3,4,50,4,4
"1",1,3,4,6,6,57,5,3,3,2,4,4,1,4,48,4,4
"1",3,2,4,6,4,49,3,3,3,3,3,3,3,3,42,3,3
"1",1,3,6,4,5,65,3,3,3,2,3,4,3,1,39,2,3
"1",1,3,6,6,4,86,5,5,5,1,1,5,1,2,51,4,3
"1",1,3,6,6,6,72,5,4,4,1,3,5,1,2,51,3,3
"1",1,3,4,7,6,48,3,2,2,3,5,4,2,3,54,3,4
"1",1,3,7,7,6,51,3,4,4,3,3,4,2,3,48,4,3
"1",1,3,6,6,6,78,4,4,4,1,2,5,1,1,64,4,4
"1",1,3,3,4,3,73,1,1,1,1,1,1,1,1,44,3,3
"1",1,3,6,6,6,58,4,3,4,2,3,4,2,3,61,4,4
"1",1,2,6,6,6,55,2,3,3,3,3,3,1,3,40,3,2
"1",1,3,7,7,7,80,5,5,5,2,1,5,1,1,76,5,5
"1",1,3,5,4,6,42,1,1,3,5,5,1,2,5,54,4,4
"1",1,3,1,4,5,60,3,3,2,2,3,5,1,3,34,2,2
"1",1,3,6,6,6,58,4,4,4,2,2,4,2,2,57,4,4
"1",1,3,5,5,5,54,4,3,3,3,3,5,3,2,50,4,4
"1",1,3,7,1,7,68,3,4,4,2,2,4,2,1,59,4,4
"1",1,3,6,6,5,63,3,4,4,2,2,4,1,2,42,3,2
"1",1,3,7,7,7,57,4,3,3,2,3,3,2,3,42,3,3
"1",1,3,7,7,6,54,4,4,4,4,2,4,2,3,54,3,4
"1",1,3,6,7,7,64,3,3,3,1,2,3,1,2,49,2,2
"1",1,3,4,6,6,57,1,3,3,2,2,2,2,1,36,2,3
"1",1,3,6,7,7,51,2,2,3,2,4,3,3,3,44,4,2
"1",3,2,7,7,7,26,5,5,5,5,5,5,5,5,79,5,5
"1",1,1,5,6,5,31,1,2,2,4,5,2,5,4,32,2,2
"1",1,3,6,6,6,73,5,4,5,1,3,5,1,1,69,5,5
"1",1,3,7,7,7,69,4,4,5,1,1,4,1,1,70,5,5
"1",1,3,6,6,7,55,4,3,3,2,3,3,2,3,45,3,3
"1",1,3,6,6,6,68,4,4,4,1,2,5,1,3,60,4,3
"1",2,3,6,6,5,61,4,4,4,2,2,4,2,3,56,5,4
"1",1,3,6,5,5,61,3,4,3,2,5,5,2,3,42,2,2
"1",1,3,6,6,6,66,4,4,4,1,3,5,1,3,55,4,3
"1",1,1,6,4,5,57,2,3,4,2,5,2,1,3,50,2,4
"1",1,3,5,7,7,59,3,5,4,2,4,4,2,3,46,4,3
"1",1,2,7,7,6,49,4,1,3,5,5,3,1,2,44,3,3
"1",1,3,5,4,5,40,2,2,2,5,4,3,3,4,29,3,1
"1",1,3,6,6,5,59,4,4,4,3,3,5,2,2,55,4,4
"1",1,3,6,6,5,82,5,4,4,1,2,5,1,1,57,4,4
"1",1,3,4,3,2,49,1,3,3,3,3,2,2,4,32,2,3
"1",1,3,5,5,4,50,1,1,1,3,3,3,3,3,32,3,1
"1",2,2,6,5,7,47,3,4,4,3,4,3,1,5,41,3,2
"1",1,3,7,7,7,68,4,4,4,2,2,5,1,2,60,4,4
"1",1,3,7,3,7,56,3,4,4,2,4,4,4,2,40,2,1
"1",1,3,4,4,4,49,3,3,3,3,3,3,3,3,42,3,3
"1",1,3,6,7,7,34,1,1,2,5,5,1,4,3,52,4,4
"1",1,2,5,5,7,46,2,3,4,4,4,1,2,3,55,5,3
"1",3,3,6,6,5,55,4,3,3,4,3,3,2,2,40,2,3
"1",1,3,7,7,7,63,3,4,4,4,3,4,1,1,46,4,3
"1",1,3,6,6,7,61,3,4,5,1,3,3,1,3,54,4,3
"1",3,2,7,7,7,26,5,5,5,5,5,5,5,5,79,5,5
"1",2,3,3,3,3,26,1,1,1,5,5,1,4,5,10,1,1
"1",1,2,6,7,3,25,1,1,3,5,5,1,2,5,45,1,2
